date,close
2018-01-19,117.266
2018-01-22,117.278
2018-01-23,117.289
2018-01-24,117.3
2018-01-25,117.311
2018-01-26,117.345
2018-01-29,117.359
2018-01-30,117.37
2018-01-31,117.382
2018-02-01,117.394
2018-02-02,117.427
2018-02-05,117.439
2018-02-06,117.45
2018-02-07,117.46
2018-02-08,117.472
2018-02-09,117.505
2018-02-12,117.518
2018-02-13,117.529
2018-02-14,117.617
2018-02-22,117.629
2018-02-23,117.661
2018-02-26,117.672
2018-02-27,117.684
2018-02-28,117.695
2018-03-01,117.706
2018-03-02,117.738
2018-03-05,117.751
2018-03-06,117.761
2018-03-07,117.772
2018-03-08,117.783
2018-03-09,117.815
2018-03-12,117.826
2018-03-13,117.837
2018-03-14,117.848
2018-03-15,117.859
2018-03-16,117.891
2018-03-19,117.902
2018-03-20,117.913
2018-03-21,117.926
2018-03-22,117.937
2018-03-23,117.969
2018-03-26,117.981
2018-03-27,117.994
2018-03-28,118.004
2018-03-29,118.015
2018-03-30,118.047
2018-04-02,118.058
2018-04-03,118.071
2018-04-04,118.125
2018-04-09,118.137
2018-04-10,118.148
2018-04-11,118.158
2018-04-12,118.168
2018-04-13,118.197
2018-04-16,118.209
2018-04-17,118.219
2018-04-18,118.229
2018-04-19,118.238
2018-04-20,118.268
2018-04-23,118.278
2018-04-24,118.286
2018-04-25,118.298
2018-04-26,118.31
2018-04-27,118.358
2018-05-02,118.368
2018-05-03,118.378
2018-05-04,118.409
2018-05-07,118.42
2018-05-08,118.431
2018-05-09,118.44
2018-05-10,118.45
2018-05-11,118.48
2018-05-14,118.492
2018-05-15,118.502
2018-05-16,118.512
2018-05-17,118.522
2018-05-18,118.553
2018-05-21,118.566
2018-05-22,118.577
2018-05-23,118.586
2018-05-24,118.596
2018-05-25,118.626
2018-05-28,118.636
2018-05-29,118.646
2018-05-30,118.656
2018-05-31,118.667
2018-06-01,118.698
2018-06-04,118.71
2018-06-05,118.72
2018-06-06,118.731
2018-06-07,118.742
2018-06-08,118.774
2018-06-11,118.785
2018-06-12,118.796
2018-06-13,118.806
2018-06-14,118.816
2018-06-15,118.859
2018-06-19,118.869
2018-06-20,118.88
2018-06-21,118.89
2018-06-22,118.923
2018-06-25,118.937
2018-06-26,118.948
2018-06-27,118.958
2018-06-28,118.969
2018-06-29,119.003
2018-06-30,119.003
2018-07-02,119.014
2018-07-03,119.024
2018-07-04,119.035
2018-07-05,119.045
2018-07-06,119.075
2018-07-09,119.084
2018-07-10,119.094
2018-07-11,119.104
2018-07-12,119.113
2018-07-13,119.142
2018-07-16,119.151
2018-07-17,119.165
2018-07-18,119.173
2018-07-19,119.184
2018-07-20,119.211
2018-07-23,119.221
2018-07-24,119.232
2018-07-25,119.242
2018-07-26,119.252
2018-07-27,119.28
2018-07-30,119.289
2018-07-31,119.3
2018-08-01,119.308
2018-08-02,119.318
2018-08-03,119.346
2018-08-06,119.352
2018-08-07,119.358
2018-08-08,119.368
2018-08-09,119.377
2018-08-10,119.405
2018-08-13,119.415
2018-08-14,119.424
2018-08-15,119.433
2018-08-16,119.442
2018-08-17,119.468
2018-08-20,119.477
2018-08-21,119.486
2018-08-22,119.494
2018-08-23,119.503
2018-08-24,119.528
2018-08-27,119.537
2018-08-28,119.546
2018-08-29,119.553
2018-08-30,119.561
2018-08-31,119.588
2018-09-03,119.595
2018-09-04,119.605
2018-09-05,119.614
2018-09-06,119.622
2018-09-07,119.646
2018-09-10,119.654
2018-09-11,119.662
2018-09-12,119.67
2018-09-13,119.679
2018-09-14,119.702
2018-09-17,119.711
2018-09-18,119.719
2018-09-19,119.729
2018-09-20,119.737
2018-09-21,119.767
2018-09-25,119.776
2018-09-26,119.783
2018-09-27,119.791
2018-09-28,119.868
2018-10-08,119.876
2018-10-09,119.883
2018-10-10,119.893
2018-10-11,119.9
2018-10-12,119.923
2018-10-15,119.93
2018-10-16,119.937
2018-10-17,119.945
2018-10-18,119.952
2018-10-19,119.973
2018-10-22,119.98
2018-10-23,119.987
2018-10-24,119.995
2018-10-25,120.002
2018-10-26,120.024
2018-10-29,120.031
2018-10-30,120.038
2018-10-31,120.045
2018-11-01,120.053
2018-11-02,120.074
2018-11-05,120.081
2018-11-06,120.088
2018-11-07,120.095
2018-11-08,120.102
2018-11-09,120.124
2018-11-12,120.131
2018-11-13,120.138
2018-11-14,120.146
2018-11-15,120.153
2018-11-16,120.174
2018-11-19,120.181
2018-11-20,120.189
2018-11-21,120.196
2018-11-22,120.203
2018-11-23,120.225
2018-11-26,120.231
2018-11-27,120.239
2018-11-28,120.247
2018-11-29,120.255
2018-11-30,120.278
2018-12-03,120.285
2018-12-04,120.293
2018-12-05,120.3
2018-12-06,120.308
2018-12-07,120.33
2018-12-10,120.338
2018-12-11,120.346
2018-12-12,120.353
2018-12-13,120.361
2018-12-14,120.384
2018-12-17,120.391
2018-12-18,120.399
2018-12-19,120.407
2018-12-20,120.414
2018-12-21,120.437
2018-12-24,120.445
2018-12-25,120.453
2018-12-26,120.461
2018-12-27,120.469
2018-12-28,120.509
2018-12-31,120.509
2019-01-02,120.517
2019-01-03,120.525
2019-01-04,120.551
2019-01-07,120.56
2019-01-08,120.568
2019-01-09,120.577
2019-01-10,120.585
2019-01-11,120.607
2019-01-14,120.614
2019-01-15,120.622
